input_max_length,attention,tag,Recall|json_kv,Recall|niah_mk_2,Recall|niah_mk_3,Recall|niah_mv,Recall,RAG|hotpotqa,RAG|nq,RAG|popqa,RAG|triviaqa,RAG,ICL|banking77,ICL|clinic150,ICL|nlu,ICL|trec_coarse,ICL|trec_fine,ICL,Cite|asqa_citation_prec,Cite|asqa_citation_rec,Cite|asqa_str_em,Cite|qampari_citation_prec,Cite|qampari_citation_rec,Cite|qampari_rec_top5,Cite,Re-rank|msmarco_psg,Re-rank,LongQA|infbench_choice,LongQA|infbench_qa,LongQA,ruler_niah_mk_2 ruler_recall,ruler_niah_mk_3 ruler_recall,ruler_niah_mv ruler_recall,json_kv substring_exact_match,nq substring_exact_match,triviaqa substring_exact_match,hotpotqa substring_exact_match,popqa substring_exact_match,infbench_qa rougeL_f1,infbench_choice exact_match,msmarco_rerank_psg NDCG@10,trec_coarse exact_match,trec_fine exact_match,banking77 exact_match,clinic150 exact_match,nlu exact_match,alce_asqa str_em,alce_asqa citation_rec,alce_asqa citation_prec,alce_qampari qampari_rec_top5,alce_qampari citation_rec,alce_qampari citation_prec,Ours
65536,xattn_v5,qwen_xattn_v5_threshold0.95,32.0,37.0,31.0,80.0,45.0,41.66666666666667,33.5,41.5,72.0,47.16666666666667,83.2,92.4,84.8,87.2,52.0,79.91999999999999,0.3333333333333333,0.14285714285714285,23.2,1.916666666666667,0.7227272727272727,0.4,4.452597402597402,10.363569105691056,10.363569105691056,37.0,8.148098198098197,22.5740490990491,37.0,31.0,80.0,32.0,33.5,72.0,41.66666666666667,41.5,8.148098198098197,37.0,10.363569105691056,87.2,52.0,83.2,92.4,84.8,23.2,0.14285714285714285,0.3333333333333333,0.4,0.7227272727272727,1.916666666666667,34.912813712334035
65536,xattn_v5_single,qwen_xattn_v5_threshold0.95,32.0,37.0,31.0,80.0,45.0,41.66666666666667,33.5,41.5,72.0,47.16666666666667,83.2,92.4,84.8,87.2,52.0,79.91999999999999,0.3333333333333333,0.14285714285714285,23.2,1.916666666666667,0.7227272727272727,0.4,4.452597402597402,10.363569105691056,10.363569105691056,37.0,8.148098198098197,22.5740490990491,37.0,31.0,80.0,32.0,33.5,72.0,41.66666666666667,41.5,8.148098198098197,37.0,10.363569105691056,87.2,52.0,83.2,92.4,84.8,23.2,0.14285714285714285,0.3333333333333333,0.4,0.7227272727272727,1.916666666666667,34.912813712334035
65536,xattn_v6,qwen_xattn_v6_threshold0.95,31.0,40.0,33.0,79.0,45.75,41.0,32.0,40.166666666666664,69.5,45.666666666666664,82.8,91.8,85.2,86.2,51.800000000000004,79.56,0.0,0.0,20.23333333333333,1.3333333333333333,0.3214285714285714,1.4,3.881349206349206,11.007943089430896,11.007943089430896,34.0,7.431956931956933,20.715978465978466,40.0,33.0,79.0,31.0,32.0,69.5,41.0,40.166666666666664,7.431956931956933,34.0,11.007943089430896,86.2,51.800000000000004,82.8,91.8,85.2,20.23333333333333,0.0,0.0,1.4,0.3214285714285714,1.3333333333333333,34.430322904737544
65536,xattn_v7,qwen_xattn_v7_threshold0.95,32.0,40.0,32.0,79.25,45.8125,38.666666666666664,31.166666666666664,39.666666666666664,70.5,45.0,82.19999999999999,92.2,84.8,87.4,51.2,79.56,1.0,0.14285714285714285,26.28333333333333,2.0,0.5,0.4,5.054365079365079,11.358699186991869,11.358699186991869,40.0,8.088968221321162,24.04448411066058,40.0,32.0,79.25,32.0,31.166666666666664,70.5,38.666666666666664,39.666666666666664,8.088968221321162,40.0,11.358699186991869,87.4,51.2,82.19999999999999,92.2,84.8,26.28333333333333,0.14285714285714285,1.0,0.4,0.5,2.0,35.13834139616959
65536,xattn_v8,qwen_xattn_v8_threshold0.95,30.0,35.0,31.0,80.25,44.0625,42.66666666666667,32.33333333333333,41.5,69.33333333333334,46.458333333333336,83.8,91.60000000000001,84.6,87.0,52.0,79.8,0.3333333333333333,0.125,17.383333333333333,0.0,0.0,0.4,3.0402777777777774,11.990861788617886,11.990861788617886,36.0,7.985782518135459,21.99289125906773,35.0,31.0,80.25,30.0,32.33333333333333,69.33333333333334,42.66666666666667,41.5,7.985782518135459,36.0,11.990861788617886,87.0,52.0,83.8,91.60000000000001,84.6,17.383333333333333,0.125,0.3333333333333333,0.4,0.0,0.0,34.55747735979946
65536,xattn_v9,qwen_xattn_v9_threshold0.95,30.0,39.0,28.000000000000004,79.25,44.0625,41.333333333333336,32.666666666666664,43.0,69.5,46.625,83.39999999999999,91.8,84.0,87.2,51.6,79.6,0.0,0.0,21.9,2.5,0.7159090909090909,0.4,4.2526515151515145,10.683821138211384,10.683821138211384,36.0,7.79588352823647,21.897941764118237,39.0,28.000000000000004,79.25,30.0,32.666666666666664,69.5,41.333333333333336,43.0,7.79588352823647,36.0,10.683821138211384,87.2,51.6,83.39999999999999,91.8,84.0,21.9,0.0,0.0,0.4,0.7159090909090909,2.5,34.52031906958019
65536,xflex_v6,qwen_xflex_v6_threshold0.95_score0.001,32.0,39.0,32.0,78.25,45.3125,41.0,31.833333333333336,39.5,70.0,45.583333333333336,83.2,92.0,85.2,86.0,51.6,79.6,0.0,0.0,19.399999999999995,1.3333333333333333,0.34090909090909094,0.4,3.5790404040404025,11.356821138211384,11.356821138211384,33.0,6.996986346986348,19.998493173493173,39.0,32.0,78.25,32.0,31.833333333333336,70.0,41.0,39.5,6.996986346986348,33.0,11.356821138211384,86.0,51.6,83.2,92.0,85.2,19.399999999999995,0.0,0.0,0.4,0.34090909090909094,1.3333333333333333,34.23836467484639
131072,flex,qwen_flex_gamma0.95_tau0.1,8.0,7.000000000000001,2.0,31.25,12.0625,22.333333333333332,20.0,25.833333333333336,49.166666666666664,29.33333333333333,56.39999999999999,68.8,74.0,74.8,44.4,63.67999999999999,2.0,0.25,10.416666666666668,0.0,0.0,0.2,2.1444444444444444,0.6571707317073172,0.6571707317073172,31.0,6.696216561216561,18.84810828060828,7.000000000000001,2.0,31.25,8.0,20.0,49.166666666666664,22.333333333333332,25.833333333333336,6.696216561216561,31.0,0.6571707317073172,74.8,44.4,56.39999999999999,68.8,74.0,10.416666666666668,0.25,2.0,0.2,0.0,0.0,21.120926131682225
131072,full,qwen_full,10.0,8.0,1.0,26.75,11.4375,21.0,21.166666666666668,26.833333333333332,53.666666666666664,30.666666666666664,71.2,83.8,78.0,78.4,49.6,72.2,1.1666666666666665,1.125,14.6,0.0,0.0,0.6000000000000001,2.915277777777778,1.0446991869918698,1.0446991869918698,38.0,4.9788143126223625,21.48940715631118,8.0,1.0,26.75,10.0,21.166666666666668,53.666666666666664,21.0,26.833333333333332,4.9788143126223625,38.0,1.0446991869918698,78.4,49.6,71.2,83.8,78.0,14.6,1.125,1.1666666666666665,0.6000000000000001,0.0,0.0,23.29225846462458
131072,xattn,qwen_xattn_threshold0.95,7.000000000000001,8.0,1.0,27.0,10.75,23.666666666666668,22.666666666666664,26.333333333333332,52.666666666666664,31.33333333333333,66.8,81.6,75.0,75.8,51.0,70.03999999999999,0.0,0.0,11.683333333333334,0.0,0.0,0.4,2.013888888888889,0.8229674796747968,0.8229674796747968,38.0,5.805799549607599,21.9028997748038,8.0,1.0,27.0,7.000000000000001,22.666666666666664,52.666666666666664,23.666666666666668,26.333333333333332,5.805799549607599,38.0,0.8229674796747968,75.8,51.0,66.8,81.6,75.0,11.683333333333334,0.0,0.0,0.4,0.0,0.0,22.810514912783464
131072,xattn_single,qwen_xattn_threshold0.95,7.000000000000001,8.0,1.0,27.0,10.75,23.666666666666668,22.666666666666664,26.333333333333332,52.666666666666664,31.33333333333333,,,,,,,,,,,,,,,,38.0,5.805799549607599,21.9028997748038,8.0,1.0,27.0,7.000000000000001,22.666666666666664,52.666666666666664,23.666666666666668,26.333333333333332,5.805799549607599,38.0,,,,,,,,,,,,,21.32874436937904
131072,xattn_v5,qwen_xattn_v5_threshold0.95,7.000000000000001,3.0,1.0,25.5,9.125,23.0,22.5,26.333333333333332,54.333333333333336,31.541666666666664,65.8,80.4,75.2,74.6,47.8,68.76,0.3333333333333333,0.25,13.55,0.5,0.3333333333333333,0.2,2.527777777777778,0.9449268292682926,0.9449268292682926,34.0,5.4420429243958655,19.721021462197932,3.0,1.0,25.5,7.000000000000001,22.5,54.333333333333336,23.0,26.333333333333332,5.4420429243958655,34.0,0.9449268292682926,74.6,47.8,65.8,80.4,75.2,13.55,0.25,0.3333333333333333,0.2,0.3333333333333333,0.5,22.103398789318447
131072,xattn_v5_single,qwen_xattn_v5_threshold0.95,7.000000000000001,3.0,1.0,25.5,9.125,,22.5,,,22.5,,,,,,,,,,,,,,,,,,,3.0,1.0,25.5,7.000000000000001,22.5,,,,,,,,,,,,,,,,,,15.8125
131072,xattn_v6,qwen_xattn_v6_threshold0.95,6.0,6.0,3.0,28.000000000000004,10.75,24.0,24.0,27.500000000000004,52.666666666666664,32.041666666666664,67.80000000000001,81.39999999999999,75.0,74.8,48.0,69.4,0.5,0.2222222222222222,13.55,0.0,0.0,0.4,2.4453703703703704,0.6653170731707317,0.6653170731707317,40.0,5.691970774323716,22.845985387161857,6.0,3.0,28.000000000000004,6.0,24.0,52.666666666666664,24.0,27.500000000000004,5.691970774323716,40.0,0.6653170731707317,74.8,48.0,67.80000000000001,81.39999999999999,75.0,13.55,0.2222222222222222,0.5,0.4,0.0,0.0,23.024723249561603
131072,xattn_v7,qwen_xattn_v7_threshold0.95,8.0,7.000000000000001,1.0,28.000000000000004,11.0,24.0,22.666666666666664,23.666666666666668,52.33333333333333,30.666666666666664,66.60000000000001,80.0,75.6,75.0,48.0,69.04,0.0,0.0,12.55,0.0,0.0,0.2,2.125,1.6050650406504066,1.6050650406504066,42.0,5.506768612650966,23.753384306325483,7.000000000000001,1.0,28.000000000000004,8.0,22.666666666666664,52.33333333333333,24.0,23.666666666666668,5.506768612650966,42.0,1.6050650406504066,75.0,48.0,66.60000000000001,80.0,75.6,12.55,0.0,0.0,0.2,0.0,0.0,23.03168600227376
131072,xattn_v8,qwen_xattn_v8_threshold0.95,7.000000000000001,7.000000000000001,1.0,28.249999999999996,10.8125,23.0,23.5,26.166666666666664,52.33333333333333,31.249999999999996,66.60000000000001,81.8,75.2,74.8,49.4,69.56,0.16666666666666666,0.09090909090909091,12.049999999999999,0.0,0.0,0.4,2.117929292929293,0.6646422764227643,0.6646422764227643,39.0,5.5417062240591655,22.270853112029585,7.000000000000001,1.0,28.249999999999996,7.000000000000001,23.5,52.33333333333333,23.0,26.166666666666664,5.5417062240591655,39.0,0.6646422764227643,74.8,49.4,66.60000000000001,81.8,75.2,12.049999999999999,0.09090909090909091,0.16666666666666666,0.4,0.0,0.0,22.779320780230275
131072,xattn_v9,qwen_xattn_v9_threshold0.95,6.0,8.0,0.0,28.249999999999996,10.5625,22.333333333333332,21.833333333333332,27.833333333333332,53.666666666666664,31.416666666666664,66.8,81.8,75.0,75.4,51.2,70.03999999999999,0.0,0.0,11.65,1.0,0.3333333333333333,0.4,2.2305555555555556,0.8670162601626017,0.8670162601626017,39.0,5.5238611062140475,22.261930553107025,8.0,0.0,28.249999999999996,6.0,21.833333333333332,53.666666666666664,22.333333333333332,27.833333333333332,5.5238611062140475,39.0,0.8670162601626017,75.4,51.2,66.8,81.8,75.0,11.65,0.0,0.0,0.4,0.3333333333333333,1.0,22.89644483924864
131072,xflex_v6,qwen_xflex_v6_threshold0.95_score0.001,7.000000000000001,5.0,3.0,27.500000000000004,10.625,24.0,24.166666666666668,28.000000000000004,52.666666666666664,32.208333333333336,67.0,81.8,75.4,74.8,47.8,69.35999999999999,0.0,0.0,12.75,0.0,0.0,0.6000000000000001,2.225,0.706048780487805,0.706048780487805,37.0,5.648928740105211,21.324464370052606,5.0,3.0,27.500000000000004,7.000000000000001,24.166666666666668,52.666666666666664,24.0,28.000000000000004,5.648928740105211,37.0,0.706048780487805,74.8,47.8,67.0,81.8,75.4,12.75,0.0,0.0,0.6000000000000001,0.0,0.0,22.741474413978953
